year,state,state_po,district,party,candidatevotes,totalvotes,winratio,ID,prev_party,prev_candidatevotes,prev_totalvotes,prev_winratio,flip
1976,Pennsylvania,PA,13,4,130705,206140,0.634059377,1976-PA-13,,,,,
1976,Pennsylvania,PA,14,0,114472,159644,0.717045426,1976-PA-14,,,,,
1976,Pennsylvania,PA,15,0,108844,166890,0.652190065,1976-PA-15,,,,,
1976,Pennsylvania,PA,16,4,97527,156455,0.623354958,1976-PA-16,,,,,
1976,Pennsylvania,PA,17,0,86158,169864,0.507217539,1976-PA-17,,,,,
1976,Pennsylvania,PA,18,0,113787,191381,0.594557453,1976-PA-18,,,,,
1976,Pennsylvania,PA,19,4,124098,175784,0.705968689,1976-PA-19,,,,,
1976,Pennsylvania,PA,20,0,134961,180055,0.749554303,1976-PA-20,,,,,
1976,Pennsylvania,PA,21,0,99160,166923,0.594046357,1976-PA-21,,,,,
1976,Pennsylvania,PA,22,0,97036,175416,0.553176449,1976-PA-22,,,,,
1976,Pennsylvania,PA,23,0,95821,169462,0.5654424,1976-PA-23,,,,,
1976,Pennsylvania,PA,24,4,101048,182526,0.553608801,1976-PA-24,,,,,
1976,Pennsylvania,PA,25,4,103632,182489,0.567880804,1976-PA-25,,,,,
1976,Rhode Island,RI,1,0,116674,187002,0.623918461,1976-RI-1,,,,,
1976,Rhode Island,RI,2,0,154453,201912,0.764952058,1976-RI-2,,,,,
1976,South Carolina,SC,1,0,89891,130503,0.688804089,1976-SC-1,,,,,
1976,South Carolina,SC,2,4,83426,144995,0.575371565,1976-SC-2,,,,,
1976,South Carolina,SC,3,0,117740,117855,0.999024225,1976-SC-3,,,,,
1976,South Carolina,SC,4,0,91721,124765,0.735150082,1976-SC-4,,,,,
1976,South Carolina,SC,5,0,66073,128510,0.514146759,1976-SC-5,,,,,
1976,South Carolina,SC,6,0,75916,136896,0.554552361,1976-SC-6,,,,,
1976,South Dakota,SD,1,4,121587,152402,0.797804491,1976-SD-1,,,,,
1976,South Dakota,SD,2,4,99601,142569,0.698616109,1976-SD-2,,,,,
1976,Tennessee,TN,1,4,97781,168734,0.579497908,1976-TN-1,,,,,
1976,Tennessee,TN,2,4,117256,186707,0.628021445,1976-TN-2,,,,,
1976,Tennessee,TN,3,0,123872,183569,0.674798032,1976-TN-3,,,,,
1976,Tennessee,TN,4,0,115392,122723,0.940263846,1976-TN-4,,,,,
1976,Tennessee,TN,5,0,125830,136151,0.924194461,1976-TN-5,,,,,
1976,Tennessee,TN,6,4,116905,181375,0.644548587,1976-TN-6,,,,,
1976,Tennessee,TN,7,0,105684,105699,0.999858088,1976-TN-7,,,,,
1976,Tennessee,TN,8,0,100683,165954,0.606692216,1976-TN-8,,,,,
1976,Texas,TX,1,0,135384,161718,0.837160984,1976-TX-1,,,,,
1976,Texas,TX,2,0,133910,140902,0.950376858,1976-TX-2,,,,,
1976,Texas,TX,3,4,171343,231413,0.740420806,1976-TX-3,,,,,
1976,Texas,TX,4,0,105394,168035,0.627214568,1976-TX-4,,,,,
1976,Texas,TX,5,0,67871,125768,0.539652376,1976-TX-5,,,,,
1976,Texas,TX,6,0,119025,180534,0.659294094,1976-TX-6,,,,,
1976,Texas,TX,7,4,193127,193127,1,1976-TX-7,,,,,
1976,Texas,TX,8,0,84404,139163,0.606511788,1976-TX-8,,,,,
1976,Texas,TX,9,0,112945,112945,1,1976-TX-9,,,,,
1976,Texas,TX,10,0,160683,209165,0.768211699,1976-TX-10,,,,,
1976,Texas,TX,11,0,92142,160515,0.574039809,1976-TX-11,,,,,
1976,Texas,TX,12,0,101814,134259,0.758340223,1976-TX-12,,,,,
1976,Texas,TX,13,0,101798,171673,0.592976181,1976-TX-13,,,,,
1976,Texas,TX,14,0,93589,152377,0.614193743,1976-TX-14,,,,,
1976,Texas,TX,15,0,102837,138283,0.743670589,1976-TX-15,,,,,
1976,Texas,TX,16,0,71876,124375,0.577897487,1976-TX-16,,,,,
1976,Texas,TX,17,0,127613,127613,1,1976-TX-17,,,,,
1976,Texas,TX,18,0,93953,109876,0.855082093,1976-TX-18,,,,,
1976,Texas,TX,19,0,87908,160899,0.546355167,1976-TX-19,,,,,
1976,Texas,TX,20,0,90173,90173,1,1976-TX-20,,,,,
1976,Texas,TX,21,0,149395,210300,0.710389919,1976-TX-21,,,,,
1976,Texas,TX,22,0,96535,192802,0.500695014,1976-TX-22,,,,,
1976,Texas,TX,23,0,96481,96481,1,1976-TX-23,,,,,
1976,Texas,TX,24,0,82743,130522,0.633939106,1976-TX-24,,,,,
1976,Utah,UT,1,0,155631,267531,0.581730715,1976-UT-1,,,,,
1976,Utah,UT,2,4,144861,276300,0.524288817,1976-UT-2,,,,,
1976,Virginia,VA,1,4,71789,147850,0.485552925,1976-VA-1,,,,,
1976,Virginia,VA,2,4,79381,120847,0.656871912,1976-VA-2,,,,,
1976,Virginia,VA,3,0,129066,146788,0.87926806,1976-VA-3,,,,,
1976,Virginia,VA,4,4,74495,140480,0.530289009,1976-VA-4,,,,,
1976,Virginia,VA,5,0,101038,101079,0.999594377,1976-VA-5,,,,,
1976,Virginia,VA,6,4,90830,145976,0.622225571,1976-VA-6,,,,,
1976,Virginia,VA,7,4,115508,141482,0.816414809,1976-VA-7,,,,,
1976,Virginia,VA,8,0,83245,161327,0.516001661,1976-VA-8,,,,,
1976,Virginia,VA,9,4,96052,167504,0.573431082,1976-VA-9,,,,,
1976,Virginia,VA,10,0,103689,189489,0.547203268,1976-VA-10,,,,,
1976,Washington,WA,1,4,161354,224561,0.718530822,1976-WA-1,,,,,
1976,Washington,WA,2,0,107328,217858,0.492651176,1976-WA-2,,,,,
1976,Washington,WA,3,0,145198,205072,0.708034251,1976-WA-3,,,,,
1976,Washington,WA,4,0,115364,199664,0.577790688,1976-WA-4,,,,,
1976,Washington,WA,5,0,120415,207571,0.580114756,1976-WA-5,,,,,
1976,Washington,WA,6,0,137964,187754,0.734812574,1976-WA-6,,,,,
1976,Washington,WA,7,0,133673,183122,0.729966907,1976-WA-7,,,,,
1976,West Virginia,WV,1,0,108055,186189,0.580351149,1976-WV-1,,,,,
1976,West Virginia,WV,2,0,145405,197635,0.735724948,1976-WV-2,,,,,
1976,West Virginia,WV,3,0,128086,128086,1,1976-WV-3,,,,,
1976,West Virginia,WV,4,0,73626,161518,0.455837739,1976-WV-4,,,,,
1976,Wisconsin,WI,1,0,136162,209807,0.648986926,1976-WI-1,,,,,
1976,Wisconsin,WI,2,0,155158,236545,0.655934389,1976-WI-2,,,,,
1976,Wisconsin,WI,3,0,139083,239311,0.581180974,1976-WI-3,,,,,
1976,Wisconsin,WI,4,0,172166,172243,0.999552957,1976-WI-4,,,,,
1976,Wisconsin,WI,5,0,134935,173511,0.777674038,1976-WI-5,,,,,
1976,Wisconsin,WI,6,4,139541,220271,0.63349692,1976-WI-6,,,,,
1976,Wisconsin,WI,7,0,171366,233937,0.732530553,1976-WI-7,,,,,
1976,Wisconsin,WI,8,0,115996,228106,0.50851797,1976-WI-8,,,,,
1976,Wisconsin,WI,9,4,163791,248524,0.659055061,1976-WI-9,,,,,
1978,Alabama,AL,1,4,71711,112161,0.639357709,1978-AL-1,4,98257,157170,0.625163835,0
1978,Alabama,AL,2,4,57924,107265,0.54000839,1978-AL-2,4,90069,156362,0.576028703,0
1978,Alabama,AL,3,0,74895,74897,0.999973297,1978-AL-3,0,106935,108048,0.989699023,0
1978,Alabama,AL,4,0,87380,87381,0.999988556,1978-AL-4,0,141490,176022,0.803819977,0
1978,Alabama,AL,5,0,68985,71236,0.968400809,1978-AL-5,0,113553,113560,0.999938359,0
1978,Alabama,AL,6,4,65700,106471,0.617069437,1978-AL-6,4,92113,162518,0.566786448,0
1978,Alabama,AL,7,0,77742,82868,0.938142588,1978-AL-7,0,110496,110501,0.999954752,0
1978,Arizona,AZ,1,4,81108,114286,0.709693226,1978-AZ-1,4,96397,168119,0.573385519,0
1978,Arizona,AZ,2,0,67878,129197,0.525383716,1978-AZ-2,0,106054,182128,0.582304753,0
1978,Arizona,AZ,3,0,111850,131663,0.849517328,1978-AZ-3,0,88854,187165,0.474736195,0
1978,Arizona,AZ,4,4,90768,143836,0.631052031,1978-AZ-4,4,93154,191590,0.486215356,0
1978,Arkansas,AR,1,0,1,1,1,1978-AR-1,0,116217,168782,0.688562761,0
1978,Arkansas,AR,2,4,65285,127425,0.512340593,1978-AR-2,0,144780,167607,0.863806404,1
1978,Arkansas,AR,3,4,130086,165834,0.784435037,1978-AR-3,4,1,1,1,0
1978,Arkansas,AR,4,0,1,1,1,1978-AR-4,0,1,1,1,0
1978,California,CA,1,0,125122,210812,0.593524088,1978-CA-1,0,160477,217016,0.739470822,0
1978,California,CA,2,4,114451,220260,0.519617725,1978-CA-2,4,121290,216563,0.560067971,0
1978,California,CA,3,0,105537,197503,0.53435644,1978-CA-3,0,139779,191854,0.728569641,0
1978,California,CA,4,0,87764,158497,0.553726569,1978-CA-4,0,75844,151037,0.502155101,0
1978,California,CA,5,0,106046,158649,0.668431569,1978-CA-5,0,103746,167754,0.618441289,0
1978,California,CA,6,0,81801,119768,0.682995458,1978-CA-6,0,86493,130916,0.660675548,0
1978,California,CA,7,0,109676,172865,0.634460417,1978-CA-7,0,147064,196816,0.747215674,0
1978,California,CA,8,0,94824,165305,0.573630562,1978-CA-8,0,122342,196954,0.621170426,0
1978,California,CA,9,0,88179,134879,0.653763744,1978-CA-9,0,116398,164391,0.708055794,0
1978,California,CA,10,0,84488,125862,0.671274888,1978-CA-10,0,111992,155443,0.720469883,0
1978,California,CA,11,0,92882,153464,0.605236407,1978-CA-11,0,107618,176194,0.610792649,0
1978,California,CA,12,4,116982,160085,0.730749289,1978-CA-12,4,130332,196857,0.662064341,0
1978,California,CA,13,0,100809,175361,0.574865563,1978-CA-13,0,135291,202611,0.667737685,0
1978,California,CA,14,4,95962,179727,0.533932019,1978-CA-14,0,123285,169959,0.725380827,1
1978,California,CA,15,0,75212,125126,0.601090101,1978-CA-15,0,92735,128435,0.722038385,0
1978,California,CA,16,0,104550,170358,0.613707604,1978-CA-16,0,104545,195705,0.534196878,0
1978,California,CA,17,4,81296,149181,0.544948754,1978-CA-17,0,103898,158168,0.65688382,1
1978,California,CA,18,4,85663,144563,0.592565179,1978-CA-18,4,101658,158341,0.642019439,0
1978,California,CA,19,4,123192,171751,0.717270933,1978-CA-19,4,124201,192923,0.643785344,0
1978,California,CA,20,4,129714,195409,0.663807706,1978-CA-20,4,146158,217351,0.672451473,0
1978,California,CA,21,0,73869,124138,0.595055503,1978-CA-21,0,101837,153109,0.665127458,0
1978,California,CA,22,4,99502,153944,0.64635192,1978-CA-22,4,114769,183312,0.626085581,0
1978,California,CA,23,0,117498,178994,0.656435411,1978-CA-23,0,130619,217053,0.601783896,0
1978,California,CA,24,0,85075,135771,0.626606565,1978-CA-24,0,108296,159774,0.677807403,0
1978,California,CA,25,0,45881,68086,0.673868343,1978-CA-25,0,57966,80625,0.71895814,0
1978,California,CA,26,4,113059,113059,1,1978-CA-26,4,112619,171712,0.655859812,0
1978,California,CA,27,4,89392,175272,0.510018714,1978-CA-27,4,114623,209611,0.54683676,0
1978,California,CA,28,0,97592,97592,1,1978-CA-28,0,114612,142915,0.801959207,0
1978,California,CA,29,0,65214,76726,0.849959596,1978-CA-29,0,82515,96602,0.854174862,0
1978,California,CA,30,0,66241,92752,0.714173279,1978-CA-30,0,82767,111270,0.74383931,0
1978,California,CA,31,0,55667,82157,0.677568558,1978-CA-31,0,83155,83155,1,0
1978,California,CA,32,0,74004,103609,0.714262275,1978-CA-32,0,92034,127428,0.722243149,0
1978,California,CA,33,4,79533,142073,0.559803763,1978-CA-33,4,95398,173205,0.550780867,0
1978,California,CA,34,4,90554,168572,0.537182925,1978-CA-34,0,100988,199135,0.507133352,1
1978,California,CA,35,0,80388,148830,0.540133038,1978-CA-35,0,87472,164237,0.532596187,0
1978,California,CA,36,0,80448,127865,0.629163571,1978-CA-36,0,90830,147556,0.615562905,0
1978,California,CA,37,4,106581,173588,0.613988294,1978-CA-37,4,133634,188007,0.710792683,0
1978,California,CA,38,0,75471,128769,0.586096032,1978-CA-38,0,103317,162409,0.636153169,0
1978,California,CA,39,4,112160,176051,0.637088117,1978-CA-39,4,122657,209402,0.585748942,0
1978,California,CA,40,4,147882,224240,0.659480913,1978-CA-40,4,148512,250644,0.592521664,0
1978,California,CA,41,4,107685,185225,0.581374005,1978-CA-41,4,128784,223374,0.576539794,0
1978,California,CA,42,0,85126,115445,0.737372775,1978-CA-42,0,103062,135627,0.759892942,0
1978,California,CA,43,4,167150,243458,0.686566061,1978-CA-43,4,173576,267051,0.649973226,0
1978,Colorado,CO,1,0,82742,134630,0.61458813,1978-CO-1,0,103037,193610,0.53218842,0
1978,Colorado,CO,2,0,98889,186961,0.528928493,1978-CO-2,0,121340,240278,0.504998377,0
1978,Colorado,CO,3,0,69669,141442,0.492562322,1978-CO-3,0,89302,175232,0.50962153,0
1978,Colorado,CO,4,4,103121,168542,0.611841559,1978-CO-4,4,119458,221018,0.540489915,0
1978,Colorado,CO,5,4,91933,153780,0.597821563,1978-CO-5,4,126784,190851,0.664308806,0
1978,Connecticut,CT,1,0,102749,172564,0.595425465,1978-CT-1,0,128479,225076,0.570824966,0
1978,Connecticut,CT,2,0,116624,166814,0.699125973,1978-CT-2,0,142684,219308,0.650610101,0
1978,Connecticut,CT,3,0,96830,166587,0.581257841,1978-CT-3,0,121623,222643,0.546269139,0
1978,Connecticut,CT,4,4,83990,143919,0.583592159,1978-CT-4,4,126314,207058,0.610041631,0
1978,Connecticut,CT,5,0,96738,184913,0.523154132,1978-CT-5,4,157009,236087,0.665047207,1
1978,Connecticut,CT,6,0,119537,186224,0.641899003,1978-CT-6,0,134914,238300,0.566151909,0
1978,Florida,FL,1,0,85608,135323,0.632619732,1978-FL-1,0,1,1,1,0
1978,Florida,FL,2,0,112649,137797,0.817499655,1978-FL-2,0,1,1,1,0
1978,Florida,FL,3,0,1,1,1,1978-FL-3,0,1,1,1,0
1978,Florida,FL,4,0,113302,154949,0.731221241,1978-FL-4,0,1,1,1,0
1978,Florida,FL,5,4,106319,208186,0.510692362,1978-FL-5,4,138371,234631,0.589738781,0
1978,Florida,FL,6,4,150694,191348,0.787538934,1978-FL-6,4,151371,232218,0.651848694,0
1978,Florida,FL,7,0,1,1,1,1978-FL-7,0,102739,156338,0.657159488,0
1978,Florida,FL,8,0,1,1,1,1978-FL-8,0,103360,178154,0.580172211,0
1978,Florida,FL,9,0,89543,145617,0.614921335,1978-FL-9,4,130509,167139,0.780841096,1
1978,Florida,FL,10,4,1,1,1,1978-FL-10,4,164273,247686,0.663230865,0
1978,Florida,FL,11,0,123346,223103,0.552865717,1978-FL-11,0,199031,218437,0.911159739,0
1978,Florida,FL,12,0,107037,173647,0.616405697,1978-FL-12,4,107268,199076,0.538829392,1
1978,Florida,FL,13,0,1,1,1,1978-FL-13,0,127822,163179,0.783323835,0
1978,Florida,FL,14,0,65202,103283,0.631294598,1978-FL-14,0,82665,113439,0.728717637,0
1978,Florida,FL,15,0,108837,146734,0.741729933,1978-FL-15,0,121292,172233,0.704232058,0
1978,Georgia,GA,1,0,36961,36962,0.999972945,1978-GA-1,0,73826,73888,0.999160892,0
1978,Georgia,GA,2,0,42234,42236,0.999952647,1978-GA-2,0,95807,96026,0.997719368,0
1978,Georgia,GA,3,0,54881,54882,0.999981779,1978-GA-3,0,93174,105004,0.887337625,0
1978,Georgia,GA,4,0,60284,74513,0.809040033,1978-GA-4,0,110261,161412,0.683102867,0
1978,Georgia,GA,5,0,52739,69875,0.754762075,1978-GA-5,0,96056,144063,0.666763846,0
1978,Georgia,GA,6,4,47078,86540,0.544002773,1978-GA-6,0,77532,149944,0.517073041,1
1978,Georgia,GA,7,0,47090,70826,0.664868833,1978-GA-7,0,84587,153554,0.550861586,0
1978,Georgia,GA,8,0,41184,41193,0.999781516,1978-GA-8,0,90559,130186,0.695612431,0
1978,Georgia,GA,9,0,47264,61437,0.769308397,1978-GA-9,0,113245,143357,0.789950962,0
1978,Georgia,GA,10,0,50122,50130,0.999840415,1978-GA-10,0,94782,94864,0.999135605,0
1978,Hawaii,HI,1,0,84552,115412,0.732610127,1978-HI-1,0,60050,137602,0.436403541,0
1978,Hawaii,HI,2,0,118272,137957,0.857310611,1978-HI-2,0,124116,156099,0.795110795,0
1978,Idaho,ID,1,4,86680,144652,0.599231258,1978-ID-1,4,95833,175495,0.546072538,0
1978,Idaho,ID,2,4,80591,140631,0.573067105,1978-ID-2,4,84175,166412,0.505822897,0
1978,Illinois,IL,1,0,47581,81279,0.585403364,1978-IL-1,0,126632,137193,0.923020854,0
1978,Illinois,IL,2,0,80906,94077,0.859997661,1978-IL-2,0,127297,150335,0.846755579,0
1978,Illinois,IL,3,0,95701,146800,0.651914169,1978-IL-3,0,115591,196365,0.588653782,0
1978,Illinois,IL,4,4,94435,141229,0.668665784,1978-IL-4,4,124847,189772,0.657878928,0
1978,Illinois,IL,5,0,98702,117506,0.839974129,1978-IL-5,0,119336,155092,0.76945297,0
1978,Illinois,IL,6,4,87193,131737,0.66187176,1978-IL-6,4,106667,176027,0.605969539,0
1978,Illinois,IL,7,0,64716,74989,0.863006574,1978-IL-7,0,88239,104094,0.847685746,0
1978,Illinois,IL,8,0,81457,94762,0.859595618,1978-IL-8,0,105595,131107,0.805410848,0
1978,Illinois,IL,9,0,87543,116217,0.753271897,1978-IL-9,0,121915,168983,0.721463106,0
1978,Illinois,IL,10,0,89479,178309,0.501819874,1978-IL-10,0,106804,213414,0.500454516,0
1978,Illinois,IL,11,0,112365,152412,0.737245099,1978-IL-11,0,135755,201440,0.673922756,0
1978,Illinois,IL,12,4,110503,138935,0.795357541,1978-IL-12,4,151899,208553,0.728347231,0
1978,Illinois,IL,13,4,64060,104738,0.611621379,1978-IL-13,4,109726,164266,0.667977549,0
1978,Illinois,IL,14,4,118741,158179,0.750674868,1978-IL-14,4,176076,236588,0.744230477,0
1978,Illinois,IL,15,4,80856,129612,0.623831127,1978-IL-15,4,102555,190231,0.539107716,0
1978,Illinois,IL,16,4,76752,117309,0.654272051,1978-IL-16,4,114324,168328,0.679173994,0
1978,Illinois,IL,17,4,94375,133635,0.706214689,1978-IL-17,4,113145,194365,0.582126412,0
1978,Illinois,IL,18,4,85973,130514,0.658726267,1978-IL-18,4,108028,187130,0.577288516,0
1978,Illinois,IL,19,4,89770,89790,0.999777258,1978-IL-19,4,132571,193539,0.684983388,0
1978,Illinois,IL,20,4,111054,159480,0.69635064,1978-IL-20,4,137223,215857,0.635712532,0
1978,Illinois,IL,21,4,97473,124527,0.782745911,1978-IL-21,4,137037,184035,0.744624664,0
1978,Illinois,IL,22,4,86051,159383,0.539900742,1978-IL-22,0,129187,210289,0.614330754,1
1978,Illinois,IL,23,0,74247,100105,0.741691224,1978-IL-23,0,128113,162938,0.786268397,0
1978,Illinois,IL,24,0,110298,168061,0.656297416,1978-IL-24,0,152344,226110,0.673760559,0
1978,Indiana,IN,1,0,72367,90170,0.802561828,1978-IN-1,0,121155,169911,0.713049773,0
1978,Indiana,IN,2,0,82402,145778,0.56525676,1978-IN-2,0,117617,214845,0.547450488,0
1978,Indiana,IN,3,0,64336,115862,0.555281283,1978-IN-3,0,101777,178871,0.568996651,0
1978,Indiana,IN,4,4,80527,125117,0.643613578,1978-IN-4,4,107762,198183,0.543749968,0
1978,Indiana,IN,5,4,94950,140429,0.676142392,1978-IN-5,4,127194,206001,0.617443605,0
1978,Indiana,IN,6,0,66421,127282,0.521841266,1978-IN-6,0,105773,192627,0.549107861,0
1978,Indiana,IN,7,4,86955,154424,0.563092524,1978-IN-7,4,130005,207360,0.626953125,0
1978,Indiana,IN,8,4,83019,159673,0.51993136,1978-IN-8,0,109013,216026,0.504629072,1
1978,Indiana,IN,9,0,99727,151945,0.656336174,1978-IN-9,0,136056,136056,1,0
1978,Indiana,IN,10,0,73343,130742,0.56097505,1978-IN-10,0,114559,191449,0.59837868,0
1978,Indiana,IN,11,0,61504,107441,0.572444411,1978-IN-11,0,115895,191859,0.604063401,0
1978,Iowa,IA,1,4,79940,125955,0.634671113,1978-IA-1,4,109694,211204,0.519374633,0
1978,Iowa,IA,2,4,72644,138978,0.522701435,1978-IA-2,0,102980,204550,0.50344659,1
1978,Iowa,IA,3,4,103659,138539,0.74822974,1978-IA-3,4,117957,208938,0.564555035,0
1978,Iowa,IA,4,0,88526,136834,0.646959089,1978-IA-4,0,145343,210356,0.690938219,0
1978,Iowa,IA,5,0,82333,139710,0.589313578,1978-IA-5,0,135600,209052,0.648642443,0
1978,Iowa,IA,6,0,87139,131459,0.662860664,1978-IA-6,0,133507,198002,0.674270967,0
1978,Kansas,KS,1,4,131037,131037,1,1978-KS-1,4,142311,194772,0.730654303,0
1978,Kansas,KS,2,4,76419,146879,0.520285405,1978-KS-2,0,88645,174861,0.506945517,1
1978,Kansas,KS,3,4,103265,103265,1,1978-KS-3,4,123578,179865,0.687059739,0
1978,Kansas,KS,4,0,100139,143993,0.695443529,1978-KS-4,0,90067,179168,0.502695794,0
1978,Kansas,KS,5,4,86011,150766,0.570493347,1978-KS-5,4,109573,180625,0.606632526,0
1978,Kentucky,KY,1,0,44090,44097,0.999841259,1978-KY-1,0,118886,144985,0.819988275,0
1978,Kentucky,KY,2,0,36441,36459,0.999506295,1978-KY-2,0,79016,130920,0.603544149,0
1978,Kentucky,KY,3,0,37346,56871,0.656679151,1978-KY-3,0,80496,140744,0.571932018,0
1978,Kentucky,KY,4,4,62087,94299,0.658405709,1978-KY-4,4,97493,174502,0.558692737,0
1978,Kentucky,KY,5,4,59743,75458,0.791738451,1978-KY-5,4,100204,150473,0.665926778,0
1978,Kentucky,KY,6,4,52092,102857,0.506450703,1978-KY-6,0,90695,96493,0.93991274,1
1978,Kentucky,KY,7,0,51559,67420,0.7647434,1978-KY-7,0,110450,150831,0.732276521,0
1978,Louisiana,LA,1,4,1,1,1,1978-LA-1,0,61652,130558,0.472219244,1
1978,Louisiana,LA,2,0,1,1,1,1978-LA-2,0,85923,92827,0.925625088,0
1978,Louisiana,LA,3,4,1,1,1,1978-LA-3,4,109135,148863,0.733123745,0
1978,Louisiana,LA,4,0,65583,130900,0.501016043,1978-LA-4,0,76406,76406,1,0
1978,Louisiana,LA,5,0,1,1,1,1978-LA-5,0,83696,159270,0.525497583,0
1978,Louisiana,LA,6,4,1,1,1,1978-LA-6,4,99780,152992,0.652190964,0
1978,Louisiana,LA,7,0,1,1,1,1978-LA-7,0,117196,140610,0.833482683,0
1978,Louisiana,LA,8,0,1,1,1,1978-LA-8,0,106285,112811,0.942151031,0
1978,Maine,ME,1,4,120791,196485,0.614759396,1978-ME-1,4,145523,253628,0.573765515,0
1978,Maine,ME,2,4,87939,173037,0.508209227,1978-ME-2,4,169292,219547,0.771096849,0
1978,Maryland,MD,1,4,80202,126295,0.635037017,1978-MD-1,4,85919,158912,0.540670308,0
1978,Maryland,MD,2,0,98601,148487,0.664037929,1978-MD-2,0,139196,196303,0.709087482,0
1978,Maryland,MD,3,0,91189,91189,1,1978-MD-3,0,107014,143461,0.745944891,0
1978,Maryland,MD,4,4,71374,115037,0.620443857,1978-MD-4,4,95158,165013,0.576669717,0
1978,Maryland,MD,5,0,64868,84028,0.771980768,1978-MD-5,0,77836,134893,0.577020305,0
1978,Maryland,MD,6,0,126196,140741,0.896654138,1978-MD-6,0,126801,179004,0.708369645,0
1978,Maryland,MD,7,0,51996,58622,0.886970762,1978-MD-7,0,94991,100633,0.943934892,0
1978,Maryland,MD,8,0,81851,159658,0.512664571,1978-MD-8,4,111274,237652,0.468222443,1
1978,Massachusetts,MA,1,4,131773,131918,0.998900832,1978-MA-1,4,137652,215870,0.637661556,0
1978,Massachusetts,MA,2,0,101570,139479,0.728209981,1978-MA-2,0,134408,185755,0.723576754,0
1978,Massachusetts,MA,3,0,119337,158730,0.751823852,1978-MA-3,0,168520,168568,0.999715248,0
1978,Massachusetts,MA,4,0,111353,111491,0.998762232,1978-MA-4,0,109268,209835,0.520732957,0
1978,Massachusetts,MA,5,0,90156,172681,0.522095656,1978-MA-5,0,144217,214263,0.673084014,0
1978,Massachusetts,MA,6,0,97099,180645,0.537512801,1978-MA-6,0,121562,221813,0.548038212,0
1978,Massachusetts,MA,7,0,145615,171646,0.848344849,1978-MA-7,0,162126,210809,0.769065837,0
1978,Massachusetts,MA,8,0,102160,136928,0.746085534,1978-MA-8,0,133131,178850,0.744372379,0
1978,Massachusetts,MA,9,0,106805,116338,0.918057728,1978-MA-9,0,103901,149371,0.695590175,0
1978,Massachusetts,MA,10,4,102080,166957,0.611414915,1978-MA-10,4,176604,176691,0.999507615,0
1978,Massachusetts,MA,11,0,133644,145722,0.917116153,1978-MA-11,0,131789,191055,0.689796132,0
1978,Massachusetts,MA,12,0,176704,176859,0.999123596,1978-MA-12,0,222418,222504,0.99961349,0
1978,Michigan,MI,1,0,89646,96526,0.928723867,1978-MI-1,0,126161,136582,0.923701513,0
1978,Michigan,MI,2,4,97503,144326,0.675574741,1978-MI-2,4,95397,191738,0.497538307,0
1978,Michigan,MI,3,0,83932,163510,0.51331417,1978-MI-3,4,99231,196158,0.505872817,1
1978,Michigan,MI,4,4,95440,135108,0.706397845,1978-MI-4,4,107881,179737,0.600215871,0
1978,Michigan,MI,5,4,81794,165446,0.494384875,1978-MI-5,4,109589,205438,0.533440746,0
1978,Michigan,MI,6,0,97971,172706,0.56727039,1978-MI-6,0,108909,206504,0.527394142,0
1978,Michigan,MI,7,0,105402,137540,0.766337066,1978-MI-7,0,124260,177582,0.699733081,0
1978,Michigan,MI,8,0,103346,155248,0.665683294,1978-MI-8,0,110127,186632,0.590075657,0
1978,Michigan,MI,9,4,122363,175819,0.69596005,1978-MI-9,4,146712,209701,0.699624704,0
1978,Michigan,MI,10,0,94913,184389,0.514743287,1978-MI-10,4,118726,210184,0.564866974,1
1978,Michigan,MI,11,4,96351,175435,0.549211959,1978-MI-11,4,118871,217115,0.547502476,0
1978,Michigan,MI,12,0,82892,150956,0.549113649,1978-MI-12,0,94815,180867,0.524224983,0
1978,Michigan,MI,13,0,44771,56543,0.791804467,1978-MI-13,0,83387,93687,0.890059453,0
1978,Michigan,MI,14,0,84032,124756,0.67357081,1978-MI-14,0,107503,161666,0.664969752,0
1978,Michigan,MI,15,0,95137,119545,0.79582584,1978-MI-15,0,117313,158550,0.7399117,0
1978,Michigan,MI,16,0,93387,122111,0.764771397,1978-MI-16,0,121682,160344,0.758880906,0
1978,Michigan,MI,17,0,106303,111654,0.952075161,1978-MI-17,0,112746,175573,0.642160241,0
1978,Michigan,MI,18,0,113037,151798,0.74465408,1978-MI-18,0,123113,186195,0.661204651,0
1978,Michigan,MI,19,4,117122,164298,0.712863212,1978-MI-19,4,131799,197645,0.666847125,0
1978,Minnesota,MN,1,4,110090,195929,0.561887214,1978-MN-1,4,158177,231773,0.682465171,0
1978,Minnesota,MN,2,4,145415,206588,0.7038889,1978-MN-2,4,148322,245810,0.603401001,0
1978,Minnesota,MN,3,4,128759,195879,0.65733948,1978-MN-3,4,149013,225459,0.660931699,0
1978,Minnesota,MN,4,0,95989,165385,0.580397255,1978-MN-4,0,133282,200599,0.664420062,0
1978,Minnesota,MN,5,0,91673,147087,0.623256984,1978-MN-5,0,138213,195596,0.70662488,0
1978,Minnesota,MN,6,0,115880,209632,0.552778202,1978-MN-6,0,147507,246708,0.597901163,0
1978,Minnesota,MN,7,4,106573,206192,0.516862924,1978-MN-7,0,174080,241627,0.720449288,1
1978,Minnesota,MN,8,0,171125,196294,0.871779066,1978-MN-8,0,206755,206755,1,0
