,ACEREGIO,AGE65,BANK,BLACK,BLUCLLR,CD,CITY,COAST,CONSTRCT,CVLLBFRC,DC,ENROLL,FARMER,FEDWRKR,FINANCE,FIPSTATE,FLOOD,FORBORN,GVTWRKR,INTRLAND,LANDSQMI,LOCLWRKR,MANUF,MARINE,MDNINCM,MILTINST,MILTMAJR,MILTPOP,NUCPLANT,POPSQMI,POPULATN,PORT,RURLFARM,SC,STATE,STATWRKR,TRANSPRT,UNEMPLYD,UNION,URBAN,VABEDS,VETERANS,WHLRETL,ID,YEAR
63,2.0,53493.0,164253.0,58483.0,51722.0,23.0,1.0,1.0,11004.0,204669.0,0.0,97371.0,477.0,6032.0,25569.0,36.0,2.32414784,64086.0,33108.0,22418.0,87.0,23625.0,39825.0,0.0,12693.0,0.0,0.0,406.0,,5376.758621,467778.0,177814618.0,45.0,13.0,NY,3451.0,7735.0,5785.0,40.2,465524.0,0.0,56398.0,39273.0,1978-NY-23,1978
64,2.0,52294.0,164253.0,59414.0,47258.0,24.0,0.0,1.0,10910.0,203188.0,0.0,102018.0,502.0,4259.0,23617.0,36.0,2.32414784,61201.0,26583.0,22418.0,158.0,19541.0,40731.0,0.0,13577.0,0.0,0.0,277.0,,2962.962025,468148.0,0.0,142.0,13.0,NY,2783.0,5528.0,5523.0,40.2,450380.0,0.0,53248.0,39801.0,1978-NY-24,1978
65,2.0,46191.0,164253.0,22519.0,51610.0,25.0,0.0,0.0,12450.0,178990.0,0.0,112793.0,2214.0,3819.0,12543.0,36.0,2.32414784,32732.0,30445.0,22418.0,1472.0,16010.0,49565.0,0.0,11885.0,0.0,0.0,204.0,1.0,317.83899460000004,467859.0,0.0,4129.0,13.0,NY,10616.0,5082.0,5002.0,40.2,241809.0,1592.0,52768.0,29998.0,1978-NY-25,1978
66,2.0,41684.0,164253.0,28044.0,54485.0,26.0,0.0,0.0,11844.0,175532.0,0.0,117088.0,2646.0,5554.0,13392.0,36.0,2.32414784,35129.0,34541.0,22418.0,123.0,18114.0,38555.0,0.0,11632.0,1.0,0.0,6409.0,,3800.195122,467424.0,0.0,4235.0,13.0,NY,10873.0,5924.0,5452.0,40.2,334505.0,0.0,60083.0,32972.0,1978-NY-26,1978
67,2.0,49526.0,164253.0,9585.0,56852.0,27.0,0.0,0.0,11108.0,185794.0,0.0,105087.0,4733.0,2960.0,10534.0,36.0,2.32414784,24420.0,31049.0,22418.0,4680.0,16505.0,51341.0,0.0,9904.0,0.0,0.0,129.0,,99.9957265,467980.0,0.0,12384.0,13.0,NY,11584.0,4005.0,7673.0,40.2,240039.0,0.0,55593.0,31247.0,1978-NY-27,1978
68,2.0,56418.0,164253.0,18598.0,55965.0,28.0,0.0,0.0,11536.0,196487.0,0.0,102245.0,965.0,6761.0,15028.0,36.0,2.32414784,30128.0,48128.0,22418.0,612.0,15216.0,41606.0,0.0,10674.0,1.0,0.0,391.0,,763.4297386,467219.0,0.0,2295.0,13.0,NY,26151.0,5805.0,6378.0,40.2,411435.0,776.0,47525.0,36805.0,1978-NY-28,1978
69,2.0,52915.0,164253.0,8387.0,65803.0,29.0,0.0,0.0,12522.0,179832.0,0.0,110994.0,4615.0,4750.0,11009.0,36.0,2.32414784,18314.0,33431.0,22418.0,4684.0,14348.0,45392.0,0.0,9621.0,0.0,0.0,871.0,,99.86485909,467767.0,0.0,12548.0,13.0,NY,14333.0,6044.0,7051.0,40.2,213020.0,0.0,54467.0,31905.0,1978-NY-29,1978
70,3.0,48088.0,164253.0,3230.0,57187.0,30.0,0.0,0.0,10741.0,164067.0,0.0,117560.0,8919.0,4285.0,7050.0,36.0,0.7770784000000001,16316.0,32952.0,22418.0,10625.0,15163.0,35036.0,1.0,8584.0,1.0,1.0,3875.0,1.0,44.03952941,467920.0,0.0,32401.0,13.0,NY,13504.0,4082.0,10395.0,40.2,183057.0,0.0,49699.0,27939.0,1978-NY-30,1978
71,2.0,55568.0,164253.0,8599.0,67449.0,31.0,0.0,0.0,9209.0,183270.0,0.0,108177.0,6632.0,7402.0,10142.0,36.0,2.32414784,21920.0,33235.0,22418.0,6429.0,15310.0,57088.0,0.0,9388.0,1.0,1.0,3598.0,,72.7511277,467717.0,0.0,21704.0,13.0,NY,10523.0,4616.0,10433.0,40.2,261972.0,0.0,52517.0,29193.0,1978-NY-31,1978
72,3.0,43743.0,164253.0,8569.0,57243.0,32.0,0.0,0.0,9136.0,188070.0,0.0,111128.0,5868.0,3938.0,12950.0,36.0,0.7770784000000001,19623.0,29031.0,22418.0,3146.0,15477.0,48139.0,0.0,10416.0,0.0,0.0,1672.0,,148.70502230000002,467826.0,0.0,18326.0,13.0,NY,9616.0,5572.0,8294.0,40.2,307080.0,400.0,51113.0,37599.0,1978-NY-32,1978
73,3.0,50350.0,164253.0,18674.0,65684.0,33.0,0.0,0.0,10217.0,185537.0,0.0,114623.0,5954.0,4791.0,12194.0,36.0,0.7770784000000001,20654.0,29405.0,22418.0,3088.0,15551.0,50693.0,0.0,9851.0,1.0,0.0,658.0,,151.42810880000002,467610.0,0.0,19398.0,13.0,NY,9063.0,4949.0,8504.0,40.2,242999.0,1053.0,51718.0,33723.0,1978-NY-33,1978
74,3.0,51504.0,164253.0,28303.0,63062.0,34.0,0.0,0.0,9128.0,195448.0,0.0,103846.0,2400.0,2867.0,12920.0,36.0,0.7770784000000001,38215.0,23378.0,22418.0,856.0,15726.0,71058.0,0.0,12082.0,0.0,0.0,199.0,1.0,546.0992991,467461.0,0.0,7986.0,13.0,NY,4785.0,3330.0,7027.0,40.2,378507.0,0.0,56432.0,34899.0,1978-NY-34,1978
75,3.0,40686.0,164253.0,29034.0,74454.0,35.0,0.0,0.0,10448.0,193154.0,0.0,112973.0,4731.0,3158.0,9220.0,36.0,0.7770784000000001,24891.0,25156.0,22418.0,2291.0,14424.0,73714.0,0.0,11528.0,0.0,0.0,151.0,,204.02226100000001,467415.0,0.0,14334.0,13.0,NY,7574.0,3899.0,6619.0,40.2,307881.0,241.0,53752.0,32842.0,1978-NY-35,1978
76,3.0,43375.0,164253.0,12563.0,71166.0,36.0,1.0,1.0,7549.0,188844.0,0.0,117552.0,2459.0,3100.0,10091.0,36.0,0.7770784000000001,31309.0,26143.0,22418.0,1097.0,16837.0,67465.0,0.0,10702.0,0.0,0.0,849.0,1.0,426.4001823,467761.0,0.0,10169.0,13.0,NY,6206.0,5199.0,9056.0,40.2,356068.0,0.0,56653.0,35822.0,1978-NY-36,1978
77,3.0,59844.0,164253.0,96638.0,73151.0,37.0,1.0,1.0,5913.0,184791.0,0.0,99382.0,271.0,5417.0,11998.0,36.0,0.7770784000000001,34497.0,28693.0,22418.0,45.0,15824.0,57140.0,0.0,8845.0,0.0,0.0,297.0,,10394.64444,467759.0,0.0,0.0,13.0,NY,7452.0,7035.0,11061.0,40.2,467759.0,888.0,52133.0,35059.0,1978-NY-37,1978
78,3.0,36533.0,164253.0,1460.0,64045.0,38.0,0.0,1.0,9547.0,183903.0,0.0,122064.0,1714.0,3644.0,12479.0,36.0,0.7770784000000001,22532.0,27939.0,22418.0,910.0,15783.0,53544.0,0.0,11583.0,0.0,0.0,206.0,,514.0230769,467761.0,0.0,5881.0,13.0,NY,8512.0,7854.0,6880.0,40.2,343738.0,0.0,,39453.0,1978-NY-38,1978
79,3.0,54292.0,164253.0,5948.0,68054.0,39.0,0.0,1.0,9579.0,181024.0,0.0,113072.0,7127.0,3061.0,7831.0,36.0,0.7770784000000001,12736.0,26274.0,22418.0,5018.0,15165.0,57709.0,0.0,8936.0,0.0,0.0,121.0,,93.23614986,467859.0,0.0,22454.0,13.0,NY,8048.0,5312.0,8890.0,40.2,231507.0,208.0,1752000.0,32148.0,1978-NY-39,1978
80,2.0,53066.0,55542.0,187428.0,73430.0,1.0,1.0,0.0,8826.0,194132.0,0.0,99589.0,559.0,14497.0,16247.0,42.0,2.32414784,31563.0,34707.0,13017.0,29.0,16816.0,49823.0,0.0,8690.0,7.0,1.0,4392.0,,16493.44828,478310.0,52029803.0,0.0,14.0,PA,3394.0,7707.0,9338.0,40.0,478310.0,481.0,48451.0,35333.0,1978-PA-1,1978
81,2.0,58984.0,55542.0,305679.0,61442.0,2.0,1.0,0.0,8602.0,196092.0,0.0,101257.0,635.0,14003.0,17111.0,42.0,2.32414784,21399.0,38073.0,13017.0,25.0,19075.0,42291.0,0.0,8670.0,0.0,0.0,589.0,,18810.68,470267.0,52029803.0,0.0,14.0,PA,4995.0,5082.0,10036.0,40.0,470267.0,0.0,53098.0,32003.0,1978-PA-2,1978
82,2.0,56599.0,55542.0,134444.0,78615.0,3.0,1.0,0.0,8310.0,185446.0,0.0,100854.0,388.0,8516.0,15068.0,42.0,2.32414784,32003.0,23198.0,13017.0,22.0,11628.0,59564.0,0.0,8368.0,1.0,0.0,432.0,,21456.40909,472041.0,52029803.0,0.0,14.0,PA,3054.0,7902.0,10546.0,40.0,472041.0,0.0,63794.0,33693.0,1978-PA-3,1978
83,2.0,53251.0,55542.0,24551.0,64421.0,4.0,1.0,0.0,8732.0,200771.0,0.0,99031.0,147.0,13077.0,18631.0,42.0,2.32414784,38974.0,30620.0,13017.0,44.0,14708.0,55945.0,0.0,11069.0,1.0,0.0,422.0,,10788.27273,474684.0,52029803.0,0.0,14.0,PA,2835.0,6900.0,6125.0,40.0,474684.0,0.0,55674.0,48343.0,1978-PA-4,1978
84,2.0,40200.0,55542.0,20480.0,66112.0,5.0,0.0,0.0,9957.0,193692.0,0.0,115284.0,3947.0,3784.0,15700.0,42.0,2.32414784,16067.0,20645.0,13017.0,838.0,10966.0,65441.0,0.0,12148.0,1.0,0.0,2184.0,,566.1515512999999,474435.0,0.0,8698.0,14.0,PA,5895.0,5093.0,4150.0,40.0,272122.0,0.0,60193.0,34669.0,1978-PA-5,1978
85,2.0,58884.0,55542.0,6795.0,105935.0,6.0,0.0,0.0,10787.0,204420.0,0.0,98269.0,3196.0,2981.0,11033.0,42.0,2.32414784,12490.0,19409.0,13017.0,1669.0,10054.0,88878.0,0.0,9009.0,0.0,0.0,177.0,1.0,283.747154,473574.0,0.0,11160.0,14.0,PA,6374.0,6280.0,6066.0,40.0,284557.0,0.0,61094.0,31679.0,1978-PA-6,1978
86,2.0,46442.0,55542.0,39759.0,62555.0,7.0,0.0,0.0,9800.0,194653.0,0.0,112309.0,521.0,8678.0,18942.0,42.0,2.32414784,22294.0,22485.0,13017.0,89.0,10686.0,59077.0,0.0,11383.0,0.0,0.0,465.0,,5288.921348,470714.0,24395291.0,0.0,14.0,PA,3121.0,7193.0,5688.0,40.0,468411.0,0.0,61924.0,37378.0,1978-PA-7,1978
87,2.0,29617.0,55542.0,8580.0,72408.0,8.0,0.0,0.0,11903.0,194305.0,0.0,128122.0,1526.0,6975.0,14931.0,42.0,2.32414784,17264.0,22931.0,13017.0,650.0,12083.0,68835.0,0.0,11807.0,2.0,0.0,1478.0,,731.3938462,475406.0,0.0,5030.0,14.0,PA,3873.0,5127.0,5776.0,40.0,372444.0,0.0,51420.0,37330.0,1978-PA-8,1978
88,2.0,51724.0,55542.0,4377.0,86571.0,9.0,0.0,0.0,11456.0,181671.0,0.0,107505.0,7823.0,8710.0,7470.0,42.0,2.32414784,4083.0,27582.0,13017.0,5579.0,9369.0,56964.0,0.0,8124.0,1.0,0.0,493.0,,83.88743502,468008.0,0.0,28998.0,14.0,PA,9503.0,11723.0,7066.0,40.0,163009.0,174.0,58006.0,30189.0,1978-PA-9,1978
89,2.0,59387.0,55542.0,2010.0,84557.0,10.0,0.0,0.0,12015.0,187374.0,0.0,104001.0,6520.0,5902.0,9046.0,42.0,2.32414784,15284.0,24692.0,13017.0,5872.0,10425.0,61818.0,0.0,8318.0,1.0,0.0,378.0,,80.38266349,472007.0,0.0,21936.0,14.0,PA,8365.0,6584.0,8638.0,40.0,246648.0,0.0,60859.0,32517.0,1978-PA-10,1978
90,2.0,60570.0,55542.0,2159.0,98547.0,11.0,0.0,0.0,10847.0,192717.0,0.0,97046.0,2079.0,5576.0,9342.0,42.0,2.32414784,15892.0,22628.0,13017.0,2382.0,9591.0,79215.0,0.0,8161.0,0.0,0.0,394.0,1.0,197.5050378,470457.0,0.0,8067.0,14.0,PA,7461.0,5116.0,7087.0,40.0,329820.0,500.0,55235.0,31292.0,1978-PA-11,1978
91,4.0,54210.0,55542.0,5019.0,77498.0,12.0,0.0,0.0,9604.0,165105.0,0.0,109255.0,4302.0,2710.0,6832.0,42.0,11.20587552,11730.0,22396.0,13017.0,4024.0,9299.0,48882.0,0.0,8030.0,0.0,0.0,216.0,,116.79895630000001,469999.0,0.0,16309.0,14.0,PA,10387.0,6345.0,8415.0,40.0,178474.0,0.0,62321.0,28392.0,1978-PA-12,1978
92,2.0,50878.0,55542.0,19263.0,52388.0,13.0,1.0,0.0,8942.0,199810.0,0.0,109842.0,452.0,4934.0,20161.0,42.0,2.32414784,26745.0,21101.0,13017.0,201.0,12522.0,59182.0,0.0,13251.0,0.0,0.0,433.0,,2354.124378,473179.0,52029803.0,364.0,14.0,PA,3645.0,4368.0,4895.0,40.0,447808.0,0.0,59083.0,40428.0,1978-PA-13,1978
93,4.0,65455.0,55542.0,100104.0,51611.0,14.0,1.0,0.0,8503.0,187193.0,0.0,94203.0,201.0,7446.0,16379.0,42.0,11.20587552,28501.0,26465.0,13017.0,45.0,14543.0,35056.0,0.0,8952.0,0.0,0.0,322.0,,10456.377779999999,470537.0,0.0,0.0,14.0,PA,4476.0,6283.0,9856.0,40.0,470537.0,1681.0,58840.0,38755.0,1978-PA-14,1978
94,2.0,50965.0,55542.0,5824.0,95648.0,15.0,0.0,0.0,9274.0,205243.0,0.0,102270.0,1727.0,2056.0,10619.0,42.0,2.32414784,20169.0,16908.0,13017.0,724.0,11755.0,91286.0,0.0,10171.0,0.0,0.0,229.0,,648.7182320000001,469672.0,0.0,6809.0,14.0,PA,3097.0,6297.0,4417.0,40.0,357914.0,0.0,50916.0,33889.0,1978-PA-15,1978
95,2.0,47419.0,55542.0,13897.0,91329.0,16.0,0.0,0.0,11640.0,201339.0,0.0,108585.0,8846.0,4592.0,9482.0,42.0,2.32414784,6812.0,18999.0,13017.0,1421.0,9800.0,80541.0,0.0,9905.0,0.0,0.0,326.0,,329.2125264,467811.0,0.0,36413.0,14.0,PA,4607.0,4907.0,4147.0,40.0,231053.0,2287.0,57404.0,33288.0,1978-PA-16,1978
96,2.0,54366.0,55542.0,28534.0,81599.0,17.0,0.0,0.0,11954.0,198860.0,0.0,105027.0,3337.0,8115.0,11519.0,42.0,2.32414784,7823.0,34486.0,13017.0,2655.0,10592.0,60947.0,0.0,8933.0,0.0,0.0,930.0,1.0,179.33747649999998,476141.0,0.0,13147.0,14.0,PA,15779.0,7618.0,5859.0,40.0,301657.0,0.0,62822.0,34591.0,1978-PA-17,1978
97,4.0,51599.0,55542.0,8518.0,55254.0,18.0,1.0,0.0,10325.0,180061.0,0.0,110374.0,420.0,4313.0,17351.0,42.0,11.20587552,19929.0,20099.0,13017.0,248.0,12085.0,47249.0,0.0,10770.0,0.0,0.0,335.0,,1903.524194,472074.0,0.0,444.0,14.0,PA,3701.0,7805.0,6131.0,40.0,446604.0,0.0,55022.0,38770.0,1978-PA-18,1978
98,4.0,46274.0,55542.0,9416.0,84856.0,19.0,0.0,0.0,12279.0,201182.0,0.0,109519.0,4606.0,8356.0,11217.0,42.0,11.20587552,4782.0,25884.0,13017.0,1738.0,10401.0,69097.0,0.0,10107.0,4.0,0.0,1585.0,1.0,269.27445339999997,467999.0,0.0,18608.0,14.0,PA,7127.0,6970.0,4401.0,40.0,266089.0,0.0,63212.0,38141.0,1978-PA-19,1978
99,4.0,46197.0,55542.0,30992.0,65247.0,20.0,1.0,0.0,8083.0,177272.0,0.0,112123.0,319.0,4325.0,14158.0,42.0,11.20587552,20972.0,18378.0,13017.0,181.0,11454.0,59604.0,0.0,9937.0,0.0,0.0,282.0,,2590.933702,468959.0,0.0,112.0,14.0,PA,2599.0,7085.0,7274.0,40.0,458132.0,0.0,59790.0,36142.0,1978-PA-20,1978
100,4.0,44038.0,55542.0,9515.0,71013.0,21.0,0.0,0.0,9134.0,174453.0,0.0,115317.0,1539.0,2870.0,10807.0,42.0,11.20587552,16607.0,16835.0,13017.0,1074.0,10391.0,62412.0,0.0,9645.0,0.0,0.0,469.0,,440.4469274,473040.0,0.0,5434.0,14.0,PA,3574.0,6561.0,8452.0,40.0,321733.0,0.0,57780.0,31667.0,1978-PA-21,1978
101,4.0,50818.0,55542.0,16444.0,72570.0,22.0,0.0,0.0,9947.0,162947.0,0.0,108306.0,2026.0,3235.0,8702.0,42.0,11.20587552,15718.0,19664.0,13017.0,2349.0,9247.0,47446.0,0.0,8396.0,1.0,0.0,437.0,,199.9906343,469778.0,0.0,8167.0,14.0,PA,7182.0,7128.0,7977.0,40.0,196261.0,0.0,51723.0,28701.0,1978-PA-22,1978
102,4.0,48733.0,55542.0,2216.0,73938.0,23.0,0.0,0.0,9539.0,177336.0,0.0,103926.0,3126.0,3184.0,7486.0,42.0,11.20587552,7277.0,33413.0,13017.0,8918.0,9632.0,57373.0,0.0,8272.0,0.0,0.0,184.0,,52.67066607,469717.0,0.0,12499.0,14.0,PA,20597.0,4523.0,8829.0,40.0,176166.0,0.0,54714.0,27927.0,1978-PA-23,1978
103,4.0,47640.0,55542.0,15065.0,78193.0,24.0,0.0,0.0,8113.0,181840.0,0.0,112689.0,3779.0,2554.0,9183.0,42.0,11.20587552,13550.0,17610.0,13017.0,2495.0,10199.0,71913.0,0.0,9215.0,0.0,0.0,251.0,,189.2468938,472171.0,0.0,14830.0,14.0,PA,4857.0,5901.0,7166.0,40.0,284516.0,142.0,58082.0,30926.0,1978-PA-24,1978
104,4.0,45604.0,55542.0,14994.0,80423.0,25.0,0.0,0.0,8489.0,174468.0,0.0,115459.0,2559.0,2806.0,7874.0,42.0,11.20587552,17991.0,18445.0,13017.0,1694.0,10274.0,68942.0,0.0,9208.0,0.0,0.0,195.0,1.0,279.1788666,472929.0,0.0,8235.0,14.0,PA,5365.0,7716.0,7041.0,40.0,258052.0,395.0,1562000.0,28384.0,1978-PA-25,1978
105,7.0,41417.0,74493.0,411262.0,61742.0,1.0,1.0,1.0,4606.0,185503.0,0.0,109103.0,457.0,14789.0,14604.0,17.0,1.2415536,9685.0,39801.0,32.0,23.0,19642.0,41499.0,0.0,8373.0,0.0,0.0,293.0,,20105.826090000002,462434.0,42589058.0,0.0,21.0,IL,5370.0,9514.0,10521.0,37.3,462434.0,0.0,50800.0,27535.0,1978-IL-1,1978
106,7.0,45390.0,74493.0,184439.0,73757.0,2.0,1.0,1.0,7439.0,196319.0,0.0,113336.0,220.0,9046.0,18700.0,17.0,1.2415536,33742.0,31196.0,32.0,50.0,19203.0,56594.0,0.0,11147.0,0.0,0.0,250.0,,9295.84,464792.0,42589058.0,0.0,21.0,IL,2947.0,10572.0,8433.0,37.3,464792.0,0.0,58548.0,35278.0,1978-IL-2,1978
107,7.0,38894.0,74493.0,24339.0,70595.0,3.0,1.0,0.0,11500.0,196743.0,0.0,114955.0,241.0,3664.0,19184.0,17.0,1.2415536,28597.0,22582.0,32.0,91.0,16774.0,54712.0,0.0,12762.0,0.0,0.0,382.0,,5067.912088,461180.0,42589058.0,15.0,21.0,IL,2144.0,13014.0,5311.0,37.3,461064.0,0.0,57773.0,42321.0,1978-IL-3,1978
108,7.0,29017.0,74493.0,18024.0,65548.0,4.0,0.0,0.0,11157.0,189615.0,0.0,123164.0,264.0,4235.0,17092.0,17.0,1.2415536,20428.0,18967.0,32.0,240.0,12225.0,58353.0,0.0,13451.0,0.0,0.0,306.0,,1935.2166670000001,464452.0,0.0,671.0,21.0,IL,2507.0,12560.0,4740.0,37.3,454187.0,0.0,51321.0,40532.0,1978-IL-4,1978
109,7.0,41593.0,74493.0,145026.0,85883.0,5.0,1.0,1.0,6279.0,193235.0,0.0,108835.0,195.0,6329.0,16641.0,17.0,1.2415536,43587.0,21658.0,32.0,33.0,13039.0,64125.0,0.0,9881.0,0.0,0.0,329.0,,14120.909090000001,465990.0,42589058.0,0.0,21.0,IL,2290.0,14236.0,9150.0,37.3,465990.0,0.0,,39160.0,1978-IL-5,1978
110,7.0,49867.0,74493.0,13261.0,75212.0,6.0,1.0,0.0,10683.0,214964.0,0.0,93500.0,104.0,5931.0,19544.0,17.0,1.2415536,42497.0,20444.0,32.0,83.0,11962.0,72847.0,0.0,12700.0,0.0,0.0,302.0,,5558.554217,461360.0,42589058.0,0.0,21.0,IL,2551.0,11892.0,5671.0,37.3,461360.0,2082.0,59148.0,45182.0,1978-IL-6,1978
111,7.0,32261.0,74493.0,255082.0,74454.0,7.0,1.0,1.0,4722.0,161847.0,0.0,123509.0,362.0,5559.0,12862.0,17.0,1.2415536,47458.0,17795.0,32.0,25.0,9040.0,58040.0,0.0,7536.0,0.0,0.0,354.0,,18571.32,464283.0,42589058.0,0.0,21.0,IL,3196.0,7413.0,10826.0,37.3,464283.0,533.0,34019.0,28441.0,1978-IL-7,1978
112,7.0,46152.0,74493.0,83365.0,93866.0,8.0,1.0,0.0,7788.0,200220.0,0.0,95926.0,196.0,4529.0,16224.0,17.0,1.2415536,67107.0,18475.0,32.0,22.0,11344.0,81136.0,0.0,9867.0,0.0,0.0,189.0,,20904.63636,459902.0,42589058.0,0.0,21.0,IL,2602.0,9015.0,9159.0,37.3,459902.0,0.0,46613.0,36802.0,1978-IL-8,1978
113,7.0,71484.0,74493.0,21760.0,57643.0,9.0,1.0,1.0,7164.0,241483.0,0.0,61744.0,149.0,4796.0,36361.0,17.0,1.2415536,84021.0,23447.0,32.0,16.0,14349.0,57132.0,0.0,10966.0,0.0,0.0,430.0,,28999.4375,463991.0,42589058.0,0.0,21.0,IL,4302.0,8717.0,8452.0,37.3,463991.0,0.0,54914.0,50071.0,1978-IL-9,1978
114,7.0,39241.0,74493.0,14022.0,35269.0,10.0,0.0,1.0,8326.0,200466.0,0.0,115450.0,255.0,3575.0,26177.0,17.0,1.2415536,33374.0,19447.0,32.0,106.0,13454.0,46245.0,0.0,16576.0,1.0,1.0,1306.0,,4359.632075,462121.0,0.0,0.0,21.0,IL,2418.0,4780.0,4497.0,37.3,461864.0,0.0,58599.0,48107.0,1978-IL-10,1978
115,7.0,65045.0,74493.0,1014.0,77951.0,11.0,1.0,0.0,10715.0,218180.0,0.0,82992.0,106.0,4048.0,23936.0,17.0,1.2415536,74786.0,20596.0,32.0,38.0,14344.0,71490.0,0.0,12005.0,0.0,0.0,195.0,,12133.65789,461079.0,42589058.0,0.0,21.0,IL,2204.0,8950.0,5616.0,37.3,461079.0,0.0,58076.0,48046.0,1978-IL-11,1978
116,7.0,19240.0,74493.0,1360.0,44460.0,12.0,0.0,0.0,10847.0,183965.0,0.0,133110.0,699.0,3725.0,18941.0,17.0,1.2415536,20477.0,17253.0,32.0,336.0,11579.0,53223.0,0.0,15173.0,1.0,1.0,2158.0,,1372.184524,461054.0,0.0,1001.0,21.0,IL,1949.0,9098.0,4005.0,37.3,437230.0,0.0,54522.0,40791.0,1978-IL-12,1978
117,7.0,34715.0,74493.0,22024.0,70236.0,13.0,0.0,0.0,11934.0,180559.0,0.0,114895.0,2429.0,7670.0,11285.0,17.0,1.2415536,19256.0,23038.0,32.0,975.0,11731.0,62017.0,0.0,11994.0,6.0,1.0,27835.0,1.0,474.9702563999999,463096.0,0.0,9822.0,21.0,IL,3637.0,6025.0,5469.0,37.3,359237.0,1777.0,51699.0,32566.0,1978-IL-13,1978
118,7.0,26654.0,74493.0,1609.0,50172.0,14.0,0.0,0.0,11621.0,192141.0,0.0,127648.0,734.0,4479.0,19309.0,17.0,1.2415536,20013.0,18369.0,32.0,312.0,12011.0,52990.0,0.0,14527.0,0.0,0.0,275.0,,1487.272436,464029.0,0.0,1187.0,21.0,IL,1879.0,8532.0,3956.0,37.3,440745.0,0.0,55666.0,44729.0,1978-IL-14,1978
119,7.0,47220.0,74493.0,8566.0,77017.0,15.0,0.0,0.0,10141.0,191840.0,0.0,109231.0,9701.0,3883.0,9381.0,17.0,1.2415536,11494.0,24224.0,32.0,5287.0,11326.0,66417.0,0.0,10619.0,0.0,0.0,294.0,1.0,87.56742954,462969.0,0.0,43871.0,21.0,IL,9015.0,5271.0,5859.0,37.3,288350.0,0.0,50649.0,33974.0,1978-IL-15,1978
120,7.0,45069.0,74493.0,19200.0,81492.0,16.0,0.0,0.0,9650.0,194934.0,0.0,113771.0,9259.0,2537.0,10956.0,17.0,1.2415536,13323.0,18015.0,32.0,3570.0,11529.0,77266.0,0.0,10668.0,0.0,0.0,103.0,1.0,129.33305320000002,461719.0,0.0,34834.0,21.0,IL,3949.0,4056.0,6922.0,37.3,311780.0,0.0,49053.0,33189.0,1978-IL-16,1978
121,7.0,37552.0,74493.0,40494.0,74659.0,17.0,0.0,0.0,10864.0,178886.0,0.0,118782.0,5138.0,6313.0,10413.0,17.0,1.2415536,13938.0,22443.0,32.0,2691.0,10095.0,60231.0,0.0,11286.0,0.0,0.0,412.0,1.0,172.0338164,462943.0,0.0,24744.0,21.0,IL,6035.0,7659.0,6218.0,37.3,316190.0,0.0,50900.0,31593.0,1978-IL-17,1978
122,7.0,52381.0,74493.0,16836.0,69998.0,18.0,0.0,0.0,10320.0,188557.0,0.0,108120.0,8546.0,3163.0,11378.0,17.0,1.2415536,7452.0,20948.0,32.0,4663.0,12542.0,57621.0,0.0,10096.0,0.0,0.0,214.0,,99.3255415,463155.0,0.0,36290.0,21.0,IL,5243.0,7000.0,6434.0,37.3,325081.0,0.0,54419.0,35799.0,1978-IL-18,1978
123,7.0,53283.0,74493.0,9122.0,68980.0,19.0,0.0,0.0,9297.0,184981.0,0.0,106950.0,13898.0,6890.0,9549.0,17.0,1.2415536,9034.0,25477.0,32.0,6655.0,12191.0,53588.0,0.0,9579.0,2.0,0.0,453.0,,69.43425995,462085.0,0.0,55056.0,21.0,IL,6396.0,5555.0,7760.0,37.3,274037.0,0.0,49521.0,34318.0,1978-IL-19,1978
124,8.0,61546.0,74493.0,17679.0,59270.0,20.0,0.0,0.0,11249.0,187286.0,0.0,107761.0,12001.0,4059.0,12604.0,17.0,32.28646848,6676.0,30994.0,32.0,6064.0,10432.0,39382.0,0.0,9269.0,0.0,0.0,211.0,,76.60801451,464551.0,0.0,47568.0,21.0,IL,16503.0,4930.0,7624.0,37.3,277255.0,0.0,52986.0,34619.0,1978-IL-20,1978
125,7.0,43629.0,74493.0,23105.0,53271.0,21.0,0.0,0.0,8966.0,190138.0,0.0,100721.0,9162.0,5148.0,14072.0,17.0,1.2415536,7579.0,42866.0,32.0,4456.0,11997.0,34497.0,0.0,10043.0,1.0,1.0,9931.0,1.0,104.2847846,464693.0,0.0,33181.0,21.0,IL,25721.0,6993.0,7175.0,37.3,323985.0,0.0,47123.0,34700.0,1978-IL-21,1978
126,8.0,65342.0,74493.0,6825.0,68625.0,22.0,0.0,0.0,10963.0,179398.0,0.0,105147.0,16540.0,4322.0,8490.0,17.0,32.28646848,3575.0,24464.0,32.0,9950.0,12442.0,44453.0,0.0,8350.0,0.0,0.0,172.0,,46.64532663,464121.0,0.0,74985.0,21.0,IL,7700.0,5428.0,8549.0,37.3,213198.0,1302.0,51321.0,33235.0,1978-IL-22,1978
127,8.0,41202.0,74493.0,69350.0,67469.0,23.0,0.0,0.0,8335.0,172880.0,0.0,118639.0,2199.0,9934.0,12522.0,17.0,32.28646848,6603.0,25829.0,32.0,1001.0,10513.0,46359.0,0.0,9872.0,2.0,1.0,6214.0,,462.49750250000005,462960.0,0.0,8551.0,21.0,IL,5382.0,11218.0,10183.0,37.3,376587.0,0.0,52018.0,31239.0,1978-IL-23,1978
