ID,year,state,state_po,district,party,candidatevotes,totalvotes
NY-2-1990,1990,New York,NY,2,democrat,56722,110005
NY-3-1990,1990,New York,NY,3,democrat,70118,145444
NY-4-1990,1990,New York,NY,4,republican,63838,140304
NY-5-1990,1990,New York,NY,5,republican,59568,141927
NY-6-1990,1990,New York,NY,6,democrat,42499,83558
NY-7-1990,1990,New York,NY,7,democrat,48159,83438
NY-8-1990,1990,New York,NY,8,democrat,53552,101494
NY-9-1990,1990,New York,NY,9,democrat,35177,74625
NY-10-1990,1990,New York,NY,10,democrat,58673,91828
NY-11-1990,1990,New York,NY,11,democrat,34711,61401
NY-12-1990,1990,New York,NY,12,democrat,39103,58115
NY-13-1990,1990,New York,NY,13,democrat,45412,76911
NY-14-1990,1990,New York,NY,14,republican,44271,116017
NY-15-1990,1990,New York,NY,15,republican,48505,107522
NY-16-1990,1990,New York,NY,16,democrat,50421,76109
NY-17-1990,1990,New York,NY,17,democrat,73450,115940
NY-18-1990,1990,New York,NY,18,democrat,36652,56826
NY-19-1990,1990,New York,NY,19,democrat,43928,95545
NY-20-1990,1990,New York,NY,20,democrat,82203,144627
NY-21-1990,1990,New York,NY,21,republican,79928,153706
NY-22-1990,1990,New York,NY,22,republican,95495,160267
NY-23-1990,1990,New York,NY,23,democrat,102492,195130
NY-24-1990,1990,New York,NY,24,republican,92512,190607
NY-25-1990,1990,New York,NY,25,republican,91348,168393
NY-26-1990,1990,New York,NY,26,republican,82866,156701
NY-27-1990,1990,New York,NY,27,republican,83442,162604
NY-28-1990,1990,New York,NY,28,democrat,97815,172046
NY-29-1990,1990,New York,NY,29,republican,89105,159615
NY-30-1990,1990,New York,NY,30,democrat,97280,173809
NY-31-1990,1990,New York,NY,31,republican,70898,169341
NY-32-1990,1990,New York,NY,32,democrat,65652,136938
NY-33-1990,1990,New York,NY,33,democrat,81609,125833
NY-34-1990,1990,New York,NY,34,republican,77128,141782
NC-1-1990,1990,North Carolina,NC,1,democrat,105832,163358
NC-2-1990,1990,North Carolina,NC,2,democrat,130979,175242
NC-3-1990,1990,North Carolina,NC,3,democrat,83930,141535
NC-4-1990,1990,North Carolina,NC,4,democrat,139396,240057
NC-5-1990,1990,North Carolina,NC,5,democrat,113814,192561
NC-6-1990,1990,North Carolina,NC,6,republican,125392,188305
NC-7-1990,1990,North Carolina,NC,7,democrat,94946,144627
NC-8-1990,1990,North Carolina,NC,8,democrat,98700,179552
NC-9-1990,1990,North Carolina,NC,9,republican,131936,212738
NC-10-1990,1990,North Carolina,NC,10,republican,106400,172110
NC-11-1990,1990,North Carolina,NC,11,republican,101991,201309
OH-1-1990,1990,Ohio,OH,1,democrat,83932,164294
OH-2-1990,1990,Ohio,OH,2,republican,103817,161162
OH-3-1990,1990,Ohio,OH,3,democrat,116797,116797
OH-4-1990,1990,Ohio,OH,4,republican,103897,168364
OH-5-1990,1990,Ohio,OH,5,republican,113615,165920
OH-6-1990,1990,Ohio,OH,6,republican,117220,164635
OH-7-1990,1990,Ohio,OH,7,republican,97123,156472
OH-8-1990,1990,Ohio,OH,8,republican,99955,163539
OH-9-1990,1990,Ohio,OH,9,democrat,117681,151472
OH-10-1990,1990,Ohio,OH,10,republican,106009,167665
OH-11-1990,1990,Ohio,OH,11,democrat,111923,170305
OH-12-1990,1990,Ohio,OH,12,republican,130495,181279
OH-13-1990,1990,Ohio,OH,13,democrat,93431,164862
OH-14-1990,1990,Ohio,OH,14,democrat,97875,164335
OH-15-1990,1990,Ohio,OH,15,republican,99251,167919
OH-16-1990,1990,Ohio,OH,16,republican,101097,171613
OH-17-1990,1990,Ohio,OH,17,democrat,133207,171406
OH-18-1990,1990,Ohio,OH,18,democrat,120782,162605
OH-19-1990,1990,Ohio,OH,19,democrat,132951,205266
OH-20-1990,1990,Ohio,OH,20,democrat,109390,149139
OH-21-1990,1990,Ohio,OH,21,democrat,103338,129249
OK-1-1990,1990,Oklahoma,OK,1,republican,75618,135139
OK-2-1990,1990,Oklahoma,OK,2,democrat,90820,148151
OK-3-1990,1990,Oklahoma,OK,3,democrat,107641,133902
OK-4-1990,1990,Oklahoma,OK,4,democrat,100879,137111
OK-5-1990,1990,Oklahoma,OK,5,republican,114608,164694
OK-6-1990,1990,Oklahoma,OK,6,democrat,110100,137640
OR-1-1990,1990,Oregon,OR,1,democrat,150292,238259
OR-2-1990,1990,Oregon,OR,2,republican,127998,188185
OR-3-1990,1990,Oregon,OR,3,democrat,169731,210193
OR-4-1990,1990,Oregon,OR,4,democrat,162494,189352
OR-5-1990,1990,Oregon,OR,5,democrat,124610,226550
PA-1-1990,1990,Pennsylvania,PA,1,democrat,73423,92441
PA-2-1990,1990,Pennsylvania,PA,2,democrat,94584,102702
PA-3-1990,1990,Pennsylvania,PA,3,democrat,89908,149809
PA-4-1990,1990,Pennsylvania,PA,4,democrat,74114,132583
PA-5-1990,1990,Pennsylvania,PA,5,republican,75097,131489
PA-6-1990,1990,Pennsylvania,PA,6,democrat,74394,130487
PA-7-1990,1990,Pennsylvania,PA,7,republican,105868,162160
PA-8-1990,1990,Pennsylvania,PA,8,democrat,85015,150115
PA-9-1990,1990,Pennsylvania,PA,9,democrat,106632,106632
PA-10-1990,1990,Pennsylvania,PA,10,democrat,113490,113490
PA-11-1990,1990,Pennsylvania,PA,11,democrat,88219,88219
PA-12-1990,1990,Pennsylvania,PA,12,democrat,80686,130693
PA-13-1990,1990,Pennsylvania,PA,13,republican,89577,148544
PA-14-1990,1990,Pennsylvania,PA,14,democrat,77636,108133
PA-15-1990,1990,Pennsylvania,PA,15,republican,77178,127411
PA-16-1990,1990,Pennsylvania,PA,16,republican,85596,129445
PA-17-1990,1990,Pennsylvania,PA,17,democrat,110317,110317
PA-18-1990,1990,Pennsylvania,PA,18,republican,85697,166577
PA-19-1990,1990,Pennsylvania,PA,19,republican,96336,96336
PA-20-1990,1990,Pennsylvania,PA,20,democrat,82080,125134
PA-21-1990,1990,Pennsylvania,PA,21,republican,92732,92732
PA-22-1990,1990,Pennsylvania,PA,22,democrat,78375,123884
PA-23-1990,1990,Pennsylvania,PA,23,republican,78189,131654
RI-1-1990,1990,Rhode Island,RI,1,republican,89963,163094
RI-2-1990,1990,Rhode Island,RI,2,democrat,108818,183771
SC-1-1990,1990,South Carolina,SC,1,republican,80839,123503
SC-2-1990,1990,South Carolina,SC,2,republican,90054,101529
SC-3-1990,1990,South Carolina,SC,3,democrat,72561,125050
SC-4-1990,1990,South Carolina,SC,4,democrat,81927,133535
SC-5-1990,1990,South Carolina,SC,5,democrat,91775,91898
SC-6-1990,1990,South Carolina,SC,6,democrat,94121,94524
TN-1-1990,1990,Tennessee,TN,1,republican,47796,47860
TN-2-1990,1990,Tennessee,TN,2,republican,62797,77944
TN-3-1990,1990,Tennessee,TN,3,democrat,49662,93665
TN-4-1990,1990,Tennessee,TN,4,democrat,52101,77276
TN-5-1990,1990,Tennessee,TN,5,democrat,55607,76760
TN-6-1990,1990,Tennessee,TN,6,democrat,60538,90768
TN-7-1990,1990,Tennessee,TN,7,republican,66141,106676
TN-8-1990,1990,Tennessee,TN,8,democrat,62241,62266
TN-9-1990,1990,Tennessee,TN,9,democrat,48629,83657
TX-1-1990,1990,Texas,TX,1,democrat,89241,146195
TX-2-1990,1990,Texas,TX,2,democrat,76974,138529
TX-3-1990,1990,Texas,TX,3,republican,153857,154474
TX-4-1990,1990,Texas,TX,4,democrat,108300,108694
TX-5-1990,1990,Texas,TX,5,democrat,65228,109474
TX-6-1990,1990,Texas,TX,6,republican,125049,188130
TX-7-1990,1990,Texas,TX,7,republican,114254,114254
TX-8-1990,1990,Texas,TX,8,republican,60603,60603
TX-9-1990,1990,Texas,TX,9,democrat,79786,138185
TX-10-1990,1990,Texas,TX,10,democrat,152784,235496
TX-11-1990,1990,Texas,TX,11,democrat,73810,138079
TX-12-1990,1990,Texas,TX,12,democrat,98026,137464
TX-13-1990,1990,Texas,TX,13,democrat,81815,144860
TX-14-1990,1990,Texas,TX,14,democrat,89251,164349
TX-15-1990,1990,Texas,TX,15,democrat,72461,72461
TX-16-1990,1990,Texas,TX,16,democrat,62455,65309
TX-17-1990,1990,Texas,TX,17,democrat,104100,104100
TX-18-1990,1990,Texas,TX,18,democrat,54477,54720
TX-19-1990,1990,Texas,TX,19,republican,83795,83795
TX-20-1990,1990,Texas,TX,20,democrat,56318,56318
TX-21-1990,1990,Texas,TX,21,republican,144570,193155
TX-22-1990,1990,Texas,TX,22,republican,93425,131146
TX-23-1990,1990,Texas,TX,23,democrat,71052,111908
TX-24-1990,1990,Texas,TX,24,democrat,86297,86297
TX-25-1990,1990,Texas,TX,25,democrat,67427,67427
TX-26-1990,1990,Texas,TX,26,republican,147856,210014
TX-27-1990,1990,Texas,TX,27,democrat,62822,62822
UT-1-1990,1990,Utah,UT,1,republican,82746,158666
UT-2-1990,1990,Utah,UT,2,democrat,85167,147871
UT-3-1990,1990,Utah,UT,3,democrat,79163,135676
VA-1-1990,1990,Virginia,VA,1,republican,72000,141293
VA-2-1990,1990,Virginia,VA,2,democrat,55179,73618
VA-3-1990,1990,Virginia,VA,3,republican,77125,118154
VA-4-1990,1990,Virginia,VA,4,democrat,71051,90731
VA-5-1990,1990,Virginia,VA,5,democrat,66532,66905
VA-6-1990,1990,Virginia,VA,6,democrat,92968,112377
VA-7-1990,1990,Virginia,VA,7,republican,81688,140620
VA-8-1990,1990,Virginia,VA,8,democrat,88475,171121
VA-9-1990,1990,Virginia,VA,9,democrat,67215,69230
VA-10-1990,1990,Virginia,VA,10,republican,103761,168825
WA-1-1990,1990,Washington,WA,1,republican,100339,192786
WA-2-1990,1990,Washington,WA,2,democrat,92837,183671
WA-3-1990,1990,Washington,WA,3,democrat,95645,177914
WA-4-1990,1990,Washington,WA,4,republican,106545,150786
WA-5-1990,1990,Washington,WA,5,democrat,110234,160199
WA-6-1990,1990,Washington,WA,6,democrat,79079,128865
WA-7-1990,1990,Washington,WA,7,democrat,106761,147642
WA-8-1990,1990,Washington,WA,8,republican,96323,171354
WV-1-1990,1990,West Virginia,WV,1,democrat,72849,108506
WV-2-1990,1990,West Virginia,WV,2,democrat,63174,113882
WV-3-1990,1990,West Virginia,WV,3,democrat,75327,75327
WV-4-1990,1990,West Virginia,WV,4,democrat,39948,76894
WI-1-1990,1990,Wisconsin,WI,1,democrat,93961,94539
WI-2-1990,1990,Wisconsin,WI,2,republican,96938,182118
WI-3-1990,1990,Wisconsin,WI,3,republican,94509,154935
WI-4-1990,1990,Wisconsin,WI,4,democrat,96981,140221
WI-5-1990,1990,Wisconsin,WI,5,democrat,77557,114115
WI-6-1990,1990,Wisconsin,WI,6,republican,111036,111556
WI-7-1990,1990,Wisconsin,WI,7,democrat,100069,161041
WI-8-1990,1990,Wisconsin,WI,8,republican,95902,179142
WI-9-1990,1990,Wisconsin,WI,9,republican,117967,118321
AL-1-1992,1992,Alabama,AL,1,republican,128874,214204
AL-2-1992,1992,Alabama,AL,2,republican,112906,228160
AL-3-1992,1992,Alabama,AL,3,democrat,119175,197604
AL-4-1992,1992,Alabama,AL,4,democrat,157907,230523
AL-5-1992,1992,Alabama,AL,5,democrat,160060,244133
AL-6-1992,1992,Alabama,AL,6,republican,146599,280139
AL-7-1992,1992,Alabama,AL,7,democrat,144320,207773
AZ-1-1992,1992,Arizona,AZ,1,democrat,130715,254789
AZ-2-1992,1992,Arizona,AZ,2,democrat,90693,137378
AZ-3-1992,1992,Arizona,AZ,3,republican,158906,258503
AZ-4-1992,1992,Arizona,AZ,4,republican,156330,264066
AZ-5-1992,1992,Arizona,AZ,5,republican,172867,259813
AZ-6-1992,1992,Arizona,AZ,6,democrat,124251,233372
AR-1-1992,1992,Arkansas,AR,1,democrat,149558,214176
AR-2-1992,1992,Arkansas,AR,2,democrat,154946,208924
AR-3-1992,1992,Arkansas,AR,3,republican,125295,249494
AR-4-1992,1992,Arkansas,AR,4,republican,113009,215927
CA-1-1992,1992,California,CA,1,democrat,119676,251206
CA-2-1992,1992,California,CA,2,republican,167247,256556
CA-3-1992,1992,California,CA,3,democrat,122149,238685
CA-4-1992,1992,California,CA,4,republican,141155,283365
CA-5-1992,1992,California,CA,5,democrat,158250,230560
CA-6-1992,1992,California,CA,6,democrat,190322,291786
CA-7-1992,1992,California,CA,7,democrat,153320,217982
CA-8-1992,1992,California,CA,8,democrat,191906,232691
CA-9-1992,1992,California,CA,9,democrat,164265,228467
CA-10-1992,1992,California,CA,10,republican,145702,280429
CA-11-1992,1992,California,CA,11,republican,94453,198490
CA-12-1992,1992,California,CA,12,democrat,157205,228407
CA-13-1992,1992,California,CA,13,democrat,123795,205516
CA-14-1992,1992,California,CA,14,democrat,146873,259222
CA-15-1992,1992,California,CA,15,democrat,168617,265370
CA-16-1992,1992,California,CA,16,democrat,96661,155883
CA-17-1992,1992,California,CA,17,democrat,151565,210367
CA-18-1992,1992,California,CA,18,democrat,139704,165011
CA-19-1992,1992,California,CA,19,democrat,101619,216640
CA-20-1992,1992,California,CA,20,democrat,72679,112067
CA-21-1992,1992,California,CA,21,republican,127758,195965
CA-22-1992,1992,California,CA,22,republican,131242,249926
CA-23-1992,1992,California,CA,23,republican,115504,212881
CA-24-1992,1992,California,CA,24,democrat,141742,255267
CA-25-1992,1992,California,CA,25,republican,113611,218715
CA-26-1992,1992,California,CA,26,democrat,73807,120908
CA-27-1992,1992,California,CA,27,republican,105521,212450
CA-28-1992,1992,California,CA,28,republican,122353,209382
CA-29-1992,1992,California,CA,29,democrat,160312,261486
CA-30-1992,1992,California,CA,30,democrat,48800,83543
CA-31-1992,1992,California,CA,31,democrat,68324,109197
CA-32-1992,1992,California,CA,32,democrat,150644,172812
CA-33-1992,1992,California,CA,33,democrat,32010,50779
CA-34-1992,1992,California,CA,34,democrat,91738,149718
CA-35-1992,1992,California,CA,35,democrat,102941,124776
CA-36-1992,1992,California,CA,36,democrat,125751,351397
CA-37-1992,1992,California,CA,37,democrat,97159,113337
CA-38-1992,1992,California,CA,38,republican,92038,189321
CA-39-1992,1992,California,CA,39,republican,122472,213684
CA-40-1992,1992,California,CA,40,republican,129563,205283
CA-41-1992,1992,California,CA,41,republican,101753,170666
CA-42-1992,1992,California,CA,42,democrat,79780,157455
CA-43-1992,1992,California,CA,43,republican,88987,190639
CA-44-1992,1992,California,CA,44,republican,110333,203541
CA-45-1992,1992,California,CA,45,republican,123731,227016
CA-46-1992,1992,California,CA,46,republican,55659,110806
CA-47-1992,1992,California,CA,47,republican,165004,254257
CA-48-1992,1992,California,CA,48,republican,140935,230495
CA-49-1992,1992,California,CA,49,democrat,127280,248898
CA-50-1992,1992,California,CA,50,democrat,77293,136626
CA-51-1992,1992,California,CA,51,republican,141890,252995
CA-52-1992,1992,California,CA,52,republican,112995,213784
CO-1-1992,1992,Colorado,CO,1,democrat,156629,227531
CO-2-1992,1992,Colorado,CO,2,democrat,164790,271361
CO-3-1992,1992,Colorado,CO,3,republican,143293,261964
CO-4-1992,1992,Colorado,CO,4,republican,139884,241841
CO-5-1992,1992,Colorado,CO,5,republican,173096,243415
CO-6-1992,1992,Colorado,CO,6,republican,142021,233097
CT-1-1992,1992,Connecticut,CT,1,democrat,112838,245430
CT-2-1992,1992,Connecticut,CT,2,republican,119416,242707
CT-3-1992,1992,Connecticut,CT,3,democrat,112022,247531
CT-4-1992,1992,Connecticut,CT,4,republican,147816,219615
CT-5-1992,1992,Connecticut,CT,5,republican,104891,240283
CT-6-1992,1992,Connecticut,CT,6,republican,166967,239597
FL-1-1992,1992,Florida,FL,1,democrat,118941,228632
FL-2-1992,1992,Florida,FL,2,democrat,167215,227726
FL-3-1992,1992,Florida,FL,3,democrat,91915,155029
FL-4-1992,1992,Florida,FL,4,republican,135883,239471
FL-5-1992,1992,Florida,FL,5,democrat,129698,263549
FL-6-1992,1992,Florida,FL,6,republican,144195,220614
FL-7-1992,1992,Florida,FL,7,republican,125823,223023
FL-8-1992,1992,Florida,FL,8,republican,141977,207122
FL-9-1992,1992,Florida,FL,9,republican,158028,268163
FL-10-1992,1992,Florida,FL,10,republican,149606,264415
FL-11-1992,1992,Florida,FL,11,democrat,100984,191354
FL-12-1992,1992,Florida,FL,12,republican,100484,192830
FL-13-1992,1992,Florida,FL,13,republican,158881,274648
FL-14-1992,1992,Florida,FL,14,republican,220351,268511
FL-15-1992,1992,Florida,FL,15,democrat,132412,261285
FL-16-1992,1992,Florida,FL,16,republican,157322,258559
FL-17-1992,1992,Florida,FL,17,democrat,102784,102799
FL-18-1992,1992,Florida,FL,18,republican,104755,156897
FL-19-1992,1992,Florida,FL,19,democrat,177423,281294
FL-20-1992,1992,Florida,FL,20,democrat,130959,237889
FL-21-1992,1992,Florida,FL,21,republican,1,1
FL-22-1992,1992,Florida,FL,22,republican,128400,247088
FL-23-1992,1992,Florida,FL,23,democrat,84249,143935
GA-1-1992,1992,Georgia,GA,1,republican,103932,179740
GA-2-1992,1992,Georgia,GA,2,democrat,95789,150382
GA-3-1992,1992,Georgia,GA,3,republican,114107,208378
GA-4-1992,1992,Georgia,GA,4,republican,126495,250314
GA-5-1992,1992,Georgia,GA,5,democrat,147445,204407
GA-6-1992,1992,Georgia,GA,6,republican,158761,274957
GA-7-1992,1992,Georgia,GA,7,democrat,111374,194289
GA-8-1992,1992,Georgia,GA,8,democrat,108472,194692
GA-9-1992,1992,Georgia,GA,9,democrat,113024,190943
GA-10-1992,1992,Georgia,GA,10,democrat,108426,201485
GA-11-1992,1992,Georgia,GA,11,democrat,120168,164400
HI-1-1992,1992,Hawaii,HI,1,democrat,129332,177476
HI-2-1992,1992,Hawaii,HI,2,democrat,131454,180955
ID-1-1992,1992,Idaho,ID,1,democrat,140985,242890
ID-2-1992,1992,Idaho,ID,2,republican,139783,229957
IL-1-1992,1992,Illinois,IL,1,democrat,209258,252711
IL-2-1992,1992,Illinois,IL,2,democrat,182614,233864
IL-3-1992,1992,Illinois,IL,3,democrat,162165,255293
IL-4-1992,1992,Illinois,IL,4,democrat,90452,116606
IL-5-1992,1992,Illinois,IL,5,democrat,132889,232083
IL-6-1992,1992,Illinois,IL,6,republican,165009,251904
IL-7-1992,1992,Illinois,IL,7,democrat,182811,225281
IL-8-1992,1992,Illinois,IL,8,republican,132887,238633
IL-9-1992,1992,Illinois,IL,9,democrat,162942,239703
IL-10-1992,1992,Illinois,IL,10,republican,155230,240630
IL-11-1992,1992,Illinois,IL,11,democrat,135387,243247
IL-12-1992,1992,Illinois,IL,12,democrat,168762,236877
IL-13-1992,1992,Illinois,IL,13,republican,179257,262255
IL-14-1992,1992,Illinois,IL,14,republican,155271,230624
IL-15-1992,1992,Illinois,IL,15,republican,142167,239586
IL-16-1992,1992,Illinois,IL,16,republican,142388,255943
IL-17-1992,1992,Illinois,IL,17,democrat,156233,259952
IL-18-1992,1992,Illinois,IL,18,republican,156533,270976
IL-19-1992,1992,Illinois,IL,19,democrat,187156,270685
IL-20-1992,1992,Illinois,IL,20,democrat,154869,274088
IN-1-1992,1992,Indiana,IN,1,democrat,147054,211824
IN-2-1992,1992,Indiana,IN,2,democrat,130881,229295
IN-3-1992,1992,Indiana,IN,3,democrat,121269,211103
IN-4-1992,1992,Indiana,IN,4,democrat,134907,217375
IN-5-1992,1992,Indiana,IN,5,republican,112492,220465
IN-6-1992,1992,Indiana,IN,6,republican,186499,258455
IN-7-1992,1992,Indiana,IN,7,republican,129189,217194
IN-8-1992,1992,Indiana,IN,8,democrat,125244,238397
IN-9-1992,1992,Indiana,IN,9,democrat,160980,231037
IN-10-1992,1992,Indiana,IN,10,democrat,117604,183831
IA-1-1992,1992,Iowa,IA,1,republican,178042,261309
IA-2-1992,1992,Iowa,IA,2,republican,134536,267892
IA-3-1992,1992,Iowa,IA,3,republican,125931,257276
IA-4-1992,1992,Iowa,IA,4,democrat,158610,257593
IA-5-1992,1992,Iowa,IA,5,republican,196942,198366
KS-1-1992,1992,Kansas,KS,1,republican,194912,285297
KS-2-1992,1992,Kansas,KS,2,democrat,151019,268806
KS-3-1992,1992,Kansas,KS,3,republican,169929,292791
KS-4-1992,1992,Kansas,KS,4,democrat,143671,278016
KY-1-1992,1992,Kentucky,KY,1,democrat,128524,212574
KY-2-1992,1992,Kentucky,KY,2,democrat,126894,206578
KY-3-1992,1992,Kentucky,KY,3,democrat,148066,280770
KY-4-1992,1992,Kentucky,KY,4,republican,139634,226524
KY-5-1992,1992,Kentucky,KY,5,republican,115255,211015
KY-6-1992,1992,Kentucky,KY,6,democrat,135613,223450
LA-1-1992,1992,Louisiana,LA,1,republican,1,1
LA-2-1992,1992,Louisiana,LA,2,democrat,1,1
LA-3-1992,1992,Louisiana,LA,3,democrat,1,1
LA-4-1992,1992,Louisiana,LA,4,democrat,143980,194831
LA-5-1992,1992,Louisiana,LA,5,republican,153501,243580
LA-6-1992,1992,Louisiana,LA,6,republican,123953,245178
LA-7-1992,1992,Louisiana,LA,7,democrat,1,1
ME-1-1992,1992,Maine,ME,1,democrat,232696,358148
ME-2-1992,1992,Maine,ME,2,republican,153022,311433
MD-1-1992,1992,Maryland,MD,1,republican,120084,232855
MD-2-1992,1992,Maryland,MD,2,republican,165443,254101
MD-3-1992,1992,Maryland,MD,3,democrat,163354,222223
MD-4-1992,1992,Maryland,MD,4,democrat,136902,182068
MD-5-1992,1992,Maryland,MD,5,democrat,118312,223284
MD-6-1992,1992,Maryland,MD,6,republican,125564,231788
MD-7-1992,1992,Maryland,MD,7,democrat,152689,178993
MD-8-1992,1992,Maryland,MD,8,republican,203377,280419
MA-1-1992,1992,Massachusetts,MA,1,democrat,135049,262120
MA-2-1992,1992,Massachusetts,MA,2,democrat,131215,247163
MA-3-1992,1992,Massachusetts,MA,3,republican,131473,260932
MA-4-1992,1992,Massachusetts,MA,4,democrat,182633,269812
MA-5-1992,1992,Massachusetts,MA,5,democrat,133844,256564
MA-6-1992,1992,Massachusetts,MA,6,republican,159165,290312
MA-7-1992,1992,Massachusetts,MA,7,democrat,174837,281558
MA-8-1992,1992,Massachusetts,MA,8,democrat,149903,180484
MA-9-1992,1992,Massachusetts,MA,9,democrat,175550,253634
MA-10-1992,1992,Massachusetts,MA,10,democrat,189342,311650
MI-1-1992,1992,Michigan,MI,1,democrat,144857,268619
MI-2-1992,1992,Michigan,MI,2,republican,155577,246761
MI-3-1992,1992,Michigan,MI,3,republican,162451,264948
MI-4-1992,1992,Michigan,MI,4,republican,157337,251539
MI-5-1992,1992,Michigan,MI,5,democrat,147618,244992
MI-6-1992,1992,Michigan,MI,6,republican,144083,233112
